Source_Type	Validated	Source	Family_F	Genus_F	Species_F	Class_H	Order_H	Family_H	Subfamily_H	Tribe_H	Subtribe_H	Genus_H	Species_H	Location	Life_Stage_H	Reported_F	Reported_H	Level_Reported_H	Level_H
Journals & Books	1	Samson et al. (1989)	Cordycipitaceae	Torrubiella	Torrubiella formicarum	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	NA	Ghana	Adult	Torrubiella formicarum	Camponotus	Genus	Genus
Journals & Books	1	Samson et al. (1989)	Cordycipitaceae	Torrubiella	Torrubiella formicarum	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	Camponotus polyrhachioides	Ghana	Adult	Torrubiella formicarum	Camponotus  polyrhachioides	Species	Species
Journals & Books	1	Mains (1949)	Cordycipitaceae	Torrubiella	Torrubiella liberiana	Insecta	Hymenoptera	Formicidae	Ponerinae	Ponerini	Odontomachus genus group	Paltothyreus	Paltothyreus tarsatus	Liberia	Adult	Torrubiella liberiana	Paltothyreus tarsatus	Species	Species
Journals & Books	1	Koval (1991)	Cordycipitaceae	Torrubiella	Torrubiella liberiana	Insecta	Hymenoptera	Formicidae	NA	NA	NA	NA	NA	Russia	Adult	Torrubiella liberiana	Formicidae	Family	Family
Journals & Books	1	Petch (1923)	Cordycipitaceae	Torrubiella	Torrubiella ochracea	Insecta	Lepidoptera	Noctuidae	NA	NA	NA	NA	NA	Sri Lanka	Adult	Torrubiella ochracea	Noctuidae	Family	Family
Journals & Books	1	Kobayasi (1982); Mains (1958)	Cordycipitaceae	Torrubiella	Torrubiella ochracea	Insecta	Lepidoptera	NA	NA	NA	NA	NA	NA	Tahiti (France)	NA	Torrubiella ochracea	Lepidoptera	Order	Order
Journals & Books	1	Petch (1937)	Cordycipitaceae	Torrubiella	Torrubiella paxillata	Insecta	Diptera	NA	NA	NA	NA	NA	NA	NA	NA	Torrubiella paxillata	Diptera	Order	Order
Journals & Books	1	Henn (1904)	Cordycipitaceae	Torrubiella	Torrubiella rostrata	Insecta	Lepidoptera	Noctuidae	NA	NA	NA	NA	NA	Suriname	Adult	Cordyceps rostrata	Noctuidae	Family	Family
Journals & Books	1	Höhn (1909)	Cordycipitaceae	Torrubiella	Torrubiella sericicola	Insecta	Lepidoptera	NA	NA	NA	NA	NA	NA	Indonesia	Pupa	Torrubiella sericicola	Lepidoptera	Order	Order
Journals & Books	1	Evans (2001)	Cordycipitaceae	Torrubiella	Torrubiella wallacei	Insecta	Lepidoptera	NA	NA	NA	NA	NA	NA	Indonesia	Larva	Torrubiella wallacei	Lepidoptera	Order	Order
Journals & Books	1	Massee (1895)	Ophiocordycipitaceae	Drechmeria	Drechmeria gunnii	Insecta	Lepidoptera	Cossidae/Hepialidae	NA	NA	NA	Cossus/Hepialus	NA	Australia	Larva	Cordyceps gunnii	Cossus/Hepialus	Genus	Genus
Journals & Books	1	Dingley (1953)	Ophiocordycipitaceae	Drechmeria	Drechmeria gunnii	Insecta	Lepidoptera	Hepialidae	NA	NA	NA	NA	NA	New Zealand	Larva	Cordyceps gunnii	Hepialidae	Family	Family
Journals & Books	1	Olliff (1895); Glare et al. (1993); Willis (1959)	Ophiocordycipitaceae	Drechmeria/Keithomyces	Drechmeria gunnii/Keithomyces neogunnii	Insecta	Lepidoptera	Hepialidae	NA	NA	NA	Abantiades	Abantiades labyrinthicus	NA	Larva or Pupa	Cordyceps gunnii	Abantiades labyrinthicus	Species	Species
Journals & Books	1	Olliff (1895); Glare et al. (1993); Willis (1959)	Ophiocordycipitaceae	Drechmeria/Keithomyces	Drechmeria gunnii/Keithomyces neogunnii	Insecta	Lepidoptera	Hepialidae	NA	NA	NA	Aoraia	Aoraia enysii	NA	Larva	Cordyceps gunnii	Aoraia enysii	Species	Species
Journals & Books	1	Olliff (1895); Glare et al. (1993); Willis (1959)	Ophiocordycipitaceae	Drechmeria/Keithomyces	Drechmeria gunnii/Keithomyces neogunnii	Insecta	Lepidoptera	Hepialidae	NA	NA	NA	Oxycanus	NA	NA	NA	Cordyceps gunnii	Oxycanus	Genus	Genus
Journals & Books	1	Olliff (1895); Glare et al. (1993); Willis (1959)	Ophiocordycipitaceae	Drechmeria/Keithomyces	Drechmeria gunnii/Keithomyces neogunnii	Insecta	Lepidoptera	Hepialidae	NA	NA	NA	Tricte	Tricte atripalpis	NA	Larva or Pupa	Cordyceps gunnii	Trictena atripalpis	Species	Species
Journals & Books	1	Thu (2009)	Ophiocordycipitaceae	Drechmeria/Keithomyces	Drechmeria gunnii/Keithomyces neogunnii	Insecta	Lepidoptera	NA	NA	NA	NA	NA	NA	Vietnam	Larva	Cordyceps gunnii	Lepidoptera	Order	Order
Journals & Books	1	Koval (1984)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps acicularis	Insecta	Coleoptera	Curculionidae	NA	NA	NA	Hylobius	Hylobius abietis	Russia	Adult	Cordyceps acicularis	Hylobius abietis	Species	Species
Journals & Books	1	Luangsa-ard et al. (2018): Primary literature unclear. (Wang et al. (2018); Qu et al. (2018); Simmons et al. (2015); Luangsa-ard et al. (2008); Simmons et al. (2015))	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps acicularis	Insecta	Lepidoptera	NA	NA	NA	NA	NA	NA	NA	Larva	Ophiocordyceps acicularis	Lepidoptera	Order	Order
Journals & Books	1	Araújo et al. (2018)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps albacongiuae	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	NA	Colombia	Adult	Ophiocordyceps albacongiuae	Camponotus	Genus	Genus
Journals & Books	1	Fan et al. (2021)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps alboperitheciata	Insecta	Lepidoptera	Noctuidae	NA	NA	NA	NA	NA	China	Larva	Ophiocordyceps alboperitheciata	Noctuidae	Family	Family
Journals & Books	1	Kobayasi & Shimizu (1982)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps annulata	Insecta	Coleoptera	Elateridae	NA	NA	NA	NA	NA	Japan	Larva	Cordyceps annulata	Elateridae	Family	Family
Journals & Books	1	Olatunji et al. (2018)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps annulata	Insecta	Coleoptera	Tenebrionidae	NA	NA	NA	Plesiophthalmus	Plesiophthalmus nigrocyaneus	Japan	Larva	Ophiocordyceps annullata	Plesiophthalmus nigrocyaneus	Species	Species
Journals & Books	1	Kobayasi (1982)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps annulata	Insecta	Coleoptera	NA	NA	NA	NA	NA	NA	Japan	Larva	Cordyceps annullata	Coleoptera	Order	Order
Journals & Books	1	Mathieson (1949)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps aphodii	Insecta	Coleoptera	Scarabaeidae	NA	NA	NA	Acrossidius	Acrossidius howitti/tasmaniae	NA	Larva	Cordyceps aphodii	Aphodius howitti/tasmaniae	Species	Species
Journals & Books	1	Kobayasi & Shimizu (1983)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps appendiculata	Insecta	Coleoptera	NA	NA	NA	NA	NA	NA	NA	Larva	Cordyceps appendiculata	Coleoptera	Order	Order
Journals & Books	1	Ban et al. (2015)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps arborescens	Insecta	Lepidoptera	Cossidae	NA	NA	NA	Cossus	NA	Japan	Larva	Ophiocordyceps arborescens	Cossus	Genus	Genus
Journals & Books	1	Teng (1936)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps arbuscula	Insecta	Coleoptera	Scarabaeidae	NA	NA	NA	NA	NA	China	Larva	Cordyceps arbuscula	Scarabaeidae	Family	Family
Journals & Books	1	Berk. & M.A. Curtis (1857)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps armeniaca	Insecta	NA	NA	NA	NA	NA	NA	NA	"North America"	Larva	Cordyceps armeniaca	Insecta	Class	Class
Journals & Books	1	Tasanathai et al. (2019)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps asiatica	Insecta	Blattodea	Termitidae	NA	NA	NA	NA	NA	Thailand	Adult	Ophiocordyceps asiatica	Macrotermitinae	Subfamily	Family
Journals & Books	1	Kobayasi & Shimizu (1980)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps asyuensis	Insecta	Coleoptera	NA	NA	NA	NA	NA	NA	Japan	Larva	Cordyceps asyuensis	Elateroidea/Tenebrionoidea	Superfamily	Order
Journals & Books	1	Kobayasi & Shimizu (1980)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps aurantia	Insecta	Lepidoptera	NA	NA	NA	NA	NA	NA	NA	Larva	Cordyceps aurantia	Lepidoptera	Order	Order
Journals & Books	1	Zang & Kinjo (1998)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps aurantia	NA	NA	NA	NA	NA	NA	NA	NA	China	NA	Cordyceps aurantia	NA	NA	NA
Journals & Books	1	Kobayasi & Shimizu (1980) part 3	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps aurantia	NA	NA	NA	NA	NA	NA	NA	NA	Japan	NA	Cordyceps aurantia	NA	NA	NA
Journals & Books	1	Sanjuán et al. (2015)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis	Insecta	Hymenoptera	Formicidae	Paraponerinae	NA	NA	Paraponera	Paraponera clavata	"South America"	Adult	Ophiocordyceps australis	Paraponera clavata	Species	Species
Journals & Books	1	Sanjuan et al. (2001)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis	Insecta	Hymenoptera	Formicidae	Paraponerinae	NA	NA	Paraponera	Paraponera clavata	Colombia	Adult	Cordyceps australis	Paraponera clavata	Species	Species
Journals & Books	1	Evans (1974)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis	Insecta	Hymenoptera	Formicidae	Ponerinae	Ponerini	Odontomachus genus group	Bothroponera	Bothroponera pachyderma	"Africa"	Adult	Cordyceps australis	Bothroponera pachyderma	Species	Species
Journals & Books	1	Petch (1933)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis	Insecta	Hymenoptera	Formicidae	Ponerinae	Ponerini	Odontomachus genus group	Megaponera	Megaponera foetens	Guyana	Adult	Cordyceps australis	Megaponera foetens	Species	Species
Journals & Books	1	Bequaert (1922)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis	Insecta	Hymenoptera	Formicidae	Ponerinae	Ponerini	Odontomachus genus group	Paltothyreus	Paltothyreus tarsatus	"Africa"	Adult	Cordyceps australis	Paltothyreus tarsatus	Species	Species
Journals & Books	1	Evans & Samson (1984)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis	Insecta	Hymenoptera	Formicidae	Ponerinae	Ponerini	Odontomachus genus group	Paltothyreus	Paltothyreus tarsatus	Uganda	Adult	Cordyceps australis	Paltothyreus tarsatus	Species	Species
Journals & Books	1	Evans (1982)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis	Insecta	Hymenoptera	Formicidae	Ponerinae	Ponerini	Odontomachus genus group	Phrynoponera	NA	"Africa"	Adult	Cordyceps australis	Phrynoponera	Genus	Genus
Journals & Books	1	de Menezes et al. (2023)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis	Insecta	Hymenoptera	Formicidae	Ponerinae	Ponerini	Pachycondyla genus group	Neoponera	Neoponera curvinodis	Brazil	Adult	Cordyceps australis	Neoponera curvinodis	Species	Species
Journals & Books	1	Evans (1982)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis	Insecta	Hymenoptera	Formicidae	Ponerinae	Ponerini	Pachycondyla genus group	Pachycondyla	NA	Ecuador	Adult	Cordyceps australis	Pachycondyla	Genus	Genus
Journals & Books	1	Araújo et al. (2020); Sanjuan et al. (2015)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis	Insecta	Hymenoptera	Formicidae	Ponerinae	Ponerini	Pachycondyla genus group	Pachycondyla	Pachycondyla crassinoda	"Amazonia"	Adult	Ophiocordyceps australis	Pachycondyla crassinoda	Species	Species
Journals & Books	1	Evans (2001)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis	Insecta	Hymenoptera	Formicidae	Ponerinae	Ponerini	Pachycondyla genus group	Pachycondyla	Pachycondyla crassinoda	"South America"	Adult	Cordyceps australis	Pachycondyla crassinoda	Species	Species
Journals & Books	1	Sanjuan et al. (2001): Primary literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis	Insecta	Hymenoptera	Formicidae	Ponerinae	Ponerini	Pachycondyla genus group	Pachycondyla	Pachycondyla crassinoda	Colombia	Adult	Cordyceps australis	Pachycondyla crassinoda	Species	Species
Journals & Books	1	Spegazzini (1881)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis	Insecta	Hymenoptera	Formicidae	Ponerinae	Ponerini	Pachycondyla genus group	Pachycondyla	Pachycondyla striata	"South America"	Adult	Cordyceps australis	Pachycondyla striata	Species	Species
Journals & Books	1	Spegazzini (1880); Saccardo (1883)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis	Insecta	Hymenoptera	Formicidae	Ponerinae	Ponerini	Pachycondyla genus group	Pachycondyla	Pachycondyla striata	Brazil	Adult	Cordyceps australis	Pachycondyla striata	Species	Species
Journals & Books	1	Evans (2001)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis	Insecta	Hymenoptera	Formicidae	Ponerinae	Ponerini	NA	Paltothyreus	Paltothyreus tarsatus	Liberia	Adult	Cordyceps australis	Paltothyreus tarsatus	Species	Species
Journals & Books	1	Evans (2001): revised specimen from Bunzli & Buttiker (1959).	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis	Insecta	Hymenoptera	Formicidae	Ponerinae	Ponerini	NA	Paltothyreus	Paltothyreus tarsatus	Zimbabwe	Adult	Cordyceps australis	Paltothyreus tarsatus	Species	Species
Journals & Books	1	de Bekker et al. (2017)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis	Insecta	Hymenoptera	Formicidae	Ponerinae	NA	NA	NA	NA	Ghana	Adult	Ophiocordyceps australis	Formicidae	Subfamily	Subfamily
Journals & Books	1	Evans (1974)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis	Insecta	Hymenoptera	Formicidae	Ponerinae	NA	NA	NA	NA	Jamaica	Adult	Cordyceps australis	Formicidae	Subfamily	Subfamily
Journals & Books	1	Moureau (1949)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis	Insecta	Hymenoptera	Formicidae	NA	NA	NA	NA	NA	Democratic Republic of the Congo	Adult	Cordyceps australis	Formicidae	Family	Family
Journals & Books	1	Sanjuan et al. (2015)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis	Insecta	Hymenoptera	NA	NA	NA	NA	NA	NA	Colombia	NA	Ophiocordyceps australis	Hymenoptera	Order	Order
Journals & Books	1	Minter (2001): Unable to find reference.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis	NA	NA	NA	NA	NA	NA	NA	NA	"Caribbean"	NA	Cordyceps australis	NA	NA	NA
Journals & Books	1	de Bekker et al. (2017)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis s.l.	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	NA	Brazil	Adult	Ophiocordyceps australis s.l.	Camponotus	Genus	Genus
Journals & Books	1	Hughes et al. (2016): Primitive literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis s.l.	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	NA	Ghana	Adult	Ophiocordyceps australis s.l.	Polyrhachis	Genus	Genus
Journals & Books	1	Hughes et al. (2016): Primitive literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis s.l.	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	Polyrhachis robsoni	Australia	Adult	Ophiocordyceps australis s.l.	Polyrhachis robsoni	Species	Species
Journals & Books	1	Neto et al. (2019): Primitive literature unclear. (Mains (1949); OR; Evans (1982); OR; Sanjuan et al. (2003))	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis s.l.	Insecta	Hymenoptera	Formicidae	Myrmicinae	Crematogastrini	Crematogaster genus group	Crematogaster	NA	NA	Adult	Cordyceps australis s.l.	Crematogaster	Genus	Genus
Journals & Books	1	Neto et al. (2019): Primitive literature unclear. (Mains (1949); OR; Evans (1982); OR; Sanjuan et al. (2003))	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis s.l.	Insecta	Hymenoptera	Formicidae	Paraponerinae	NA	NA	Paraponera	NA	NA	Adult	Cordyceps australis s.l.	Paraponera	Genus	Genus
Journals & Books	1	Neto et al. (2019)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis s.l.	Insecta	Hymenoptera	Formicidae	Ponerinae	Ponerini	Odontomachus genus group	Odontomachus	Odontomachus hastatus	Brazil	Adult	Ophiocordyceps australis s.l.	Odontomachus hastatus	Species	Species
Journals & Books	1	Neto et al. (2019): Primitive literature unclear. (Mains (1949); OR; Evans (1982); OR; Sanjuan et al. (2003))	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis s.l.	Insecta	Hymenoptera	Formicidae	Ponerinae	Ponerini	Odontomachus genus group	Paltothyreus	NA	NA	Adult	Ophiocordyceps australis s.l.	Paltothyreus	Genus	Genus
Journals & Books	1	Hughes et al. (2016): Primitive literature unclear.	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis s.l.	Insecta	Hymenoptera	Formicidae	Ponerinae	Ponerini	Odontomachus genus group	Paltothyreus	Paltothyreus tarsatus	Ghana	Adult	Ophiocordyceps australis s.l.	Paltothyreus tarsatus	Species	Species
Journals & Books	1	Neto et al. (2019)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis s.l.	Insecta	Hymenoptera	Formicidae	Ponerinae	Ponerini	Pachycondyla genus group	Neoponera	Neoponera cavinodis	Brazil	Adult	Ophiocordyceps australis s.l.	Neoponera cavinodis	Species	Species
Journals & Books	1	Lanan (2014).	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis s.l.	Insecta	Hymenoptera	Formicidae	Ponerinae	Ponerini	Pachycondyla genus group	Neoponera	Neoponera crenata	NA	Adult	Ophiocordyceps australis s.l.	Neoponera crenata	Species	Species
Journals & Books	1	Neto et al. (2019)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis s.l.	Insecta	Hymenoptera	Formicidae	Ponerinae	Ponerini	Pachycondyla genus group	Neoponera	Neoponera foetida	Brazil	Adult	Ophiocordyceps australis s.l.	Neoponera foetida	Species	Species
Journals & Books	1	Neto et al. (2019)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis s.l.	Insecta	Hymenoptera	Formicidae	Ponerinae	Ponerini	Pachycondyla genus group	Neoponera	Neoponera unidentata	Brazil	Adult	Ophiocordyceps australis s.l.	Neoponera unidentata	Species	Species
Journals & Books	1	Neto et al. (2019)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis s.l.	Insecta	Hymenoptera	Formicidae	Ponerinae	Ponerini	Pachycondyla genus group	Neoponera	Neoponera villosa	Brazil	Adult	Ophiocordyceps australis s.l.	Neoponera villos	Species	Species
Journals & Books	1	Lanan (2014).	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis s.l.	Insecta	Hymenoptera	Formicidae	Ponerinae	Ponerini	Pachycondyla genus group	Neoponera	Neoponera villosa	NA	Adult	Ophiocordyceps australis s.l.	Neoponera villosa	Species	Species
Journals & Books	1	Neto et al. (2019)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps australis s.l.	Insecta	Hymenoptera	Formicidae	Ponerinae	Ponerini	Pachycondyla genus group	Pachycondyla	Pachycondyla impressa	Brazil	Adult	Ophiocordyceps australis s.l.	Pachycondyla impressa	Species	Species
Journals & Books	1	Cock & Allard (2013)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps barnesii	Insecta	Coleoptera	Scarabaeidae	NA	NA	NA	Brachylepis	Brachylepis werneri	Somalia	Larva	Ophiocordyceps barnesii	Brachylepis werneri 	Species	Species
Journals & Books	1	Evans et al. (1999)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps barnesii	Insecta	Coleoptera	Scarabaeidae	NA	NA	NA	Cochliotis	Cochliotis melolonthoides	Tanzania	Larva	Cordyceps barnesii	Cochliotis	Species	Species
Journals & Books	1	Luangsa-Ard et al. (2010)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps barnesii	Insecta	Coleoptera	Scarabaeidae	NA	NA	NA	NA	NA	Thailand	Larva	Ophiocordyceps barnesii	Scarabaeidae	Family	Family
Journals & Books	1	Samson et al. (1982)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps bicephala	Insecta	Diptera	NA	NA	NA	NA	NA	NA	"South America"	NA	Cordyceps bicephala	Diptera	Order	Order
Journals & Books	1	Petch (1934)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps bicephala	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Polyrhachis	NA	Guyana	Adult	Cordyceps bicephala	Polyrhachis	Genus	Genus
Journals & Books	1	Petch (1934)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps bicephala	Insecta	Hymenoptera	Formicidae	Ponerinae	Ponerini	Odontomachus genus group	Megaponera	Megaponera foetens	Guyana	Adult	Cordyceps bicephala	Megaponera foetens	Species	Species
Journals & Books	1	Moureau (1949), Petch (1932)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps bicephala	Insecta	Hymenoptera	Formicidae	NA	NA	NA	NA	NA	NA	Adult	Cordyceps bicephala	Formicidae	Family	Family
Journals & Books	1	Zou et al. (2022)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps bidoupensis	Insecta	Coleoptera	Elateridae	NA	NA	NA	NA	NA	Vietnam	Larva	Ophiocordyceps bidoupensis	Elateridae	Family	Family
Journals & Books	1	Evans & Samson (1984)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps binata	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	NA	"South America"	Adult	Cordyceps lloydii var. binata	Camponotus	Genus	Genus
Journals & Books	1	Evans & Samson (1984)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps binata	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	NA	Brazil	Adult	Cordyceps lloydii var. binata	Camponotus	Genus	Genus
Journals & Books	1	Araújo et al. (2020)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps binata	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	NA	Brazil	Adult	Ophiocordyceps binata	Camponotus	Genus	Genus
Journals & Books	1	Sanjuán et al. (2001)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps binata	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	NA	Colombia	Adult	Cordyceps lloydii var. binata	Camponotus	Genus	Genus
Journals & Books	1	Evans & Samson (1984)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps binata	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	NA	Ecuador	Adult	Cordyceps lloydii var. binata	Camponotus	Genus	Genus
Journals & Books	1	Araújo et al. (2020)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps binata	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	NA	Ecuador	Adult	Ophiocordyceps binata	Camponotus	Genus	Genus
Journals & Books	1	Conlon et al. (2017)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps bispora	Insecta	Blattodea	Termitidae	NA	NA	NA	Macrotermes	NA	Kenya	Adult	Ophiocordyceps bispora	Macrotermes	Genus	Genus
Journals & Books	1	Blackwell & Gilbertson (1984)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps bispora	Insecta	Blattodea	Termitidae	NA	NA	NA	Macrotermes	Macrotermes michaelseni	Kenya	Adult	Cordycepioideus bispora	Macrotermes michaelseni	Species	Species
Journals & Books	1	Stifler (1941)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps bispora	Insecta	Blattodea	Termitidae	NA	NA	NA	Macrotermes	Macrotermes natalensis	Tanzania	Adult	Cordycepioideus bispora	Macrotermes natalesis	Species	Species
Journals & Books	1	Ochiel et al. (1997)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps bispora	Insecta	Blattodea	Termitidae	NA	NA	NA	Macrotermes	Macrotermes subhyalinus	Kenya	Adult	Cordyceps bispora	Macrotermes subhyalinus	Species	Species
Journals & Books	1	Loreto et al, (2018)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps blakebarnesii	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotini	NA	Camponotus	Camponotus chromaiodes	USA	Adult	Ophiocordyceps blakebarnesii	Camponotus chromaiodes	Species	Species
Journals & Books	1	Mains (1958)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps blattae	Insecta	Blattodea	Blattidae	NA	NA	NA	NA	NA	Belize	Adult	Cordyceps blattae	Blattidae	Family	Family
Journals & Books	1	Petch (1924)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps blattae	Insecta	Blattodea	Ectobiidae	NA	NA	NA	Blattella	Blattella germanica	Sri Lanka	Adult	Cordyceps blattae	Blatta germanica	Species	Species
Journals & Books	1	Zha et al. (2021)	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps borealis	Insecta	Coleoptera	Elateridae	NA	NA	NA	NA	NA	Russia	Larva	Ophiocordyceps borealis	Elateridae	Family	Family
